# Real Numerical Function
# Mon Apr 28 13:37:35 2014
 -0.6430837E+01  0.4394531E-07
 -0.6424557E+01  0.6531847E-07
 -0.6418277E+01  0.9754868E-07
 -0.6411997E+01  0.6944380E-07
 -0.6405717E+01  0.6561544E-07
 -0.6399437E+01  0.6207186E-07
 -0.6393157E+01  0.7116495E-07
 -0.6386877E+01  0.4513981E-07
 -0.6380596E+01  0.5189622E-07
 -0.6374316E+01  0.4042910E-07
 -0.6368036E+01  0.2609352E-07
 -0.6361756E+01  0.1033359E-06
 -0.6355476E+01  0.7270189E-07
 -0.6349196E+01  0.4874672E-07
 -0.6342916E+01  0.4472376E-07
 -0.6336636E+01  0.3020209E-07
 -0.6330355E+01  0.5725263E-08
 -0.6324075E+01  0.3848505E-07
 -0.6317795E+01  0.4764404E-07
 -0.6311515E+01  0.9456473E-08
 -0.6305235E+01  0.7458659E-07
 -0.6298955E+01  0.3501304E-07
 -0.6292675E+01  0.1304418E-07
 -0.6286395E+01  0.5102713E-07
 -0.6280115E+01  0.1489387E-07
 -0.6273834E+01  0.5929431E-07
 -0.6267554E+01  0.8340049E-07
 -0.6261274E+01  0.9381390E-07
 -0.6254994E+01  0.9542749E-07
 -0.6248714E+01  0.1187037E-06
 -0.6242434E+01  0.4748062E-07
 -0.6236154E+01  0.1174961E-06
 -0.6229874E+01  0.4421900E-07
 -0.6223594E+01  0.5465118E-07
 -0.6217313E+01  0.8307288E-07
 -0.6211033E+01  0.5798517E-07
 -0.6204753E+01  0.3018541E-07
 -0.6198473E+01  0.2088377E-07
 -0.6192193E+01  0.3863438E-07
 -0.6185913E+01  0.1155409E-06
 -0.6179633E+01  0.2567499E-07
 -0.6173353E+01  0.3541185E-07
 -0.6167073E+01  0.3389745E-07
 -0.6160792E+01  0.9015644E-07
 -0.6154512E+01  0.5290423E-07
 -0.6148232E+01  0.3027211E-07
 -0.6141952E+01  0.7147210E-07
 -0.6135672E+01  0.7386021E-07
 -0.6129392E+01  0.3945119E-07
 -0.6123112E+01  0.6649333E-07
 -0.6116832E+01  0.8157517E-07
 -0.6110551E+01  0.4638935E-07
 -0.6104271E+01  0.6894268E-07
 -0.6097991E+01  0.6362219E-07
 -0.6091711E+01  0.7473984E-07
 -0.6085431E+01  0.1062216E-06
 -0.6079151E+01  0.5000044E-07
 -0.6072871E+01  0.2059655E-07
 -0.6066591E+01  0.2505059E-07
 -0.6060311E+01  0.6099314E-07
 -0.6054030E+01  0.9336671E-07
 -0.6047750E+01  0.1157310E-06
 -0.6041470E+01  0.8132634E-07
 -0.6035190E+01  0.5524236E-07
 -0.6028910E+01  0.7889726E-07
 -0.6022630E+01  0.5202624E-07
 -0.6016350E+01  0.1419764E-07
 -0.6010070E+01  0.2164665E-07
 -0.6003790E+01  0.2142950E-07
 -0.5997509E+01  0.6991848E-07
 -0.5991229E+01  0.4694807E-07
 -0.5984949E+01  0.5710629E-07
 -0.5978669E+01  0.4142624E-07
 -0.5972389E+01  0.8396675E-07
 -0.5966109E+01  0.6243413E-07
 -0.5959829E+01  0.4789484E-07
 -0.5953549E+01  0.3444630E-07
 -0.5947269E+01  0.7065859E-07
 -0.5940988E+01  0.5660518E-07
 -0.5934708E+01  0.3379203E-07
 -0.5928428E+01  0.3125127E-07
 -0.5922148E+01  0.4718271E-07
 -0.5915868E+01  0.9316297E-07
 -0.5909588E+01  0.1777394E-07
 -0.5903308E+01  0.8170526E-07
 -0.5897028E+01  0.5844744E-07
 -0.5890747E+01  0.3954492E-07
 -0.5884467E+01  0.8878398E-07
 -0.5878187E+01  0.9756455E-07
 -0.5871907E+01  0.9401236E-08
 -0.5865627E+01  0.4542907E-07
 -0.5859347E+01  0.1952883E-07
 -0.5853067E+01  0.4826885E-07
 -0.5846787E+01  0.2655112E-07
 -0.5840507E+01  0.5565593E-07
 -0.5834226E+01  0.1191745E-07
 -0.5827946E+01  0.6366542E-07
 -0.5821666E+01  0.6304964E-07
 -0.5815386E+01  0.3788841E-07
 -0.5809106E+01  0.9590225E-08
 -0.5802826E+01  0.4064648E-07
 -0.5796546E+01  0.4288245E-07
 -0.5790266E+01  0.4593221E-07
 -0.5783986E+01  0.6243103E-07
 -0.5777705E+01  0.4044989E-07
 -0.5771425E+01  0.5295168E-07
 -0.5765145E+01  0.4853312E-07
 -0.5758865E+01  0.5442697E-07
 -0.5752585E+01  0.6740334E-07
 -0.5746305E+01  0.4932901E-07
 -0.5740025E+01  0.6139268E-07
 -0.5733745E+01  0.8912951E-07
 -0.5727464E+01  0.5951227E-07
 -0.5721184E+01  0.3802444E-07
 -0.5714904E+01  0.5641820E-07
 -0.5708624E+01  0.3443634E-07
 -0.5702344E+01  0.3233958E-07
 -0.5696064E+01  0.5537266E-07
 -0.5689784E+01  0.8399346E-07
 -0.5683504E+01  0.3868582E-07
 -0.5677224E+01  0.5027260E-07
 -0.5670943E+01  0.4555553E-07
 -0.5664663E+01  0.4321097E-07
 -0.5658383E+01  0.7755083E-07
 -0.5652103E+01  0.9465374E-08
 -0.5645823E+01  0.8927123E-07
 -0.5639543E+01  0.7935719E-07
 -0.5633263E+01  0.2162645E-07
 -0.5626983E+01  0.7896700E-07
 -0.5620703E+01  0.4499982E-07
 -0.5614422E+01  0.6002910E-07
 -0.5608142E+01  0.5653600E-07
 -0.5601862E+01  0.8721086E-07
 -0.5595582E+01  0.2383574E-07
 -0.5589302E+01  0.3927561E-07
 -0.5583022E+01  0.2406260E-07
 -0.5576742E+01  0.1144689E-07
 -0.5570462E+01  0.4427708E-07
