# Real Numerical Function
# Wed Mar  4 11:30:26 2015
 -0.3094788E+04 -0.2153614E-03
 -0.3094159E+04 -0.3998955E-05
 -0.3093531E+04  0.2146252E-03
 -0.3092903E+04  0.3559836E-03
 -0.3092275E+04  0.3632628E-03
 -0.3091646E+04  0.2301399E-03
 -0.3091018E+04  0.4549964E-05
 -0.3090390E+04 -0.2285122E-03
 -0.3089762E+04 -0.3790092E-03
 -0.3089133E+04 -0.3866399E-03
 -0.3088505E+04 -0.2449472E-03
 -0.3087877E+04 -0.5136523E-05
 -0.3087249E+04  0.2423704E-03
 -0.3086620E+04  0.4020237E-03
 -0.3085992E+04  0.4100279E-03
 -0.3085364E+04  0.2597832E-03
 -0.3084736E+04  0.5758598E-05
 -0.3084107E+04 -0.2561999E-03
 -0.3083479E+04 -0.4250272E-03
 -0.3082851E+04 -0.4334269E-03
 -0.3082222E+04 -0.2746480E-03
 -0.3081594E+04 -0.6416253E-05
 -0.3080966E+04  0.2700006E-03
 -0.3080338E+04  0.4480197E-03
 -0.3079709E+04  0.4568368E-03
 -0.3079081E+04  0.2895416E-03
 -0.3078453E+04  0.7109464E-05
 -0.3077825E+04 -0.2837724E-03
 -0.3077196E+04 -0.4710012E-03
 -0.3076568E+04 -0.4802577E-03
 -0.3075940E+04 -0.3044638E-03
 -0.3075312E+04 -0.7838211E-05
 -0.3074683E+04  0.2975155E-03
 -0.3074055E+04  0.4939717E-03
 -0.3073427E+04  0.5036895E-03
 -0.3072799E+04  0.3194148E-03
 -0.3072170E+04  0.8602562E-05
 -0.3071542E+04 -0.3112298E-03
 -0.3070914E+04 -0.5169311E-03
 -0.3070286E+04 -0.5271323E-03
 -0.3069657E+04 -0.3343946E-03
 -0.3069029E+04 -0.9402446E-05
 -0.3068401E+04  0.3249153E-03
 -0.3067773E+04  0.5398795E-03
 -0.3067144E+04  0.5505860E-03
 -0.3066516E+04  0.3494031E-03
 -0.3065888E+04  0.1023791E-04
 -0.3065260E+04 -0.3385720E-03
 -0.3064631E+04 -0.5628168E-03
 -0.3064003E+04 -0.5740507E-03
 -0.3063375E+04 -0.3644403E-03
 -0.3062747E+04 -0.1110894E-04
 -0.3062118E+04  0.3521999E-03
 -0.3061490E+04  0.5857431E-03
 -0.3060862E+04  0.5975263E-03
 -0.3060234E+04  0.3795063E-03
 -0.3059605E+04  0.1201551E-04
 -0.3058977E+04 -0.3657990E-03
 -0.3058349E+04 -0.6086584E-03
 -0.3057721E+04 -0.6210129E-03
 -0.3057092E+04 -0.3946010E-03
 -0.3056464E+04 -0.1295766E-04
 -0.3055836E+04  0.3793692E-03
 -0.3055207E+04  0.6315627E-03
 -0.3054579E+04  0.6445104E-03
 -0.3053951E+04  0.4097245E-03
 -0.3053323E+04  0.1393536E-04
 -0.3052694E+04 -0.3929108E-03
 -0.3052066E+04 -0.6544559E-03
 -0.3051438E+04 -0.6680189E-03
 -0.3050810E+04 -0.4248768E-03
 -0.3050181E+04 -0.1494868E-04
 -0.3049553E+04  0.4064234E-03
 -0.3048925E+04  0.6773380E-03
 -0.3048297E+04  0.6915382E-03
 -0.3047668E+04  0.4400577E-03
 -0.3047040E+04  0.1599757E-04
 -0.3046412E+04 -0.4199072E-03
 -0.3045784E+04 -0.7002091E-03
 -0.3045155E+04 -0.7150686E-03
 -0.3044527E+04 -0.4552675E-03
 -0.3043899E+04 -0.1708204E-04
 -0.3043271E+04  0.4333622E-03
 -0.3042642E+04  0.7230691E-03
 -0.3042014E+04  0.7386098E-03
 -0.3041386E+04  0.4705059E-03
 -0.3040758E+04  0.1820206E-04
 -0.3040129E+04 -0.4467884E-03
 -0.3039501E+04 -0.7459181E-03
 -0.3038873E+04 -0.7621620E-03
 -0.3038245E+04 -0.4857731E-03
 -0.3037616E+04 -0.1935768E-04
 -0.3036988E+04  0.4601858E-03
 -0.3036360E+04  0.7687560E-03
 -0.3035732E+04  0.7857251E-03
 -0.3035103E+04  0.5010691E-03
 -0.3034475E+04  0.2054887E-04
 -0.3033847E+04 -0.4735544E-03
 -0.3033219E+04 -0.7915829E-03
 -0.3032590E+04 -0.8092991E-03
 -0.3031962E+04 -0.5163937E-03
 -0.3031334E+04 -0.2177559E-04
 -0.3030706E+04  0.4868941E-03
 -0.3030077E+04  0.8143988E-03
 -0.3029449E+04  0.8328841E-03
 -0.3028821E+04  0.5317472E-03
 -0.3028192E+04  0.2303796E-04
 -0.3027564E+04 -0.5002050E-03
 -0.3026936E+04 -0.8372035E-03
 -0.3026308E+04 -0.8564801E-03
 -0.3025679E+04 -0.5471294E-03
 -0.3025051E+04 -0.2433592E-04
 -0.3024423E+04  0.5134871E-03
 -0.3023795E+04  0.8599972E-03
 -0.3023166E+04  0.8800869E-03
 -0.3022538E+04  0.5625404E-03
 -0.3021910E+04  0.2566948E-04
 -0.3021282E+04 -0.5267403E-03
 -0.3020653E+04 -0.8827798E-03
 -0.3020025E+04 -0.9037047E-03
 -0.3019397E+04 -0.5779802E-03
 -0.3018769E+04 -0.2703867E-04
 -0.3018140E+04  0.5399646E-03
 -0.3017512E+04  0.9055513E-03
 -0.3016884E+04  0.9273334E-03
 -0.3016256E+04  0.5934486E-03
 -0.3015627E+04  0.2844337E-04
 -0.3014999E+04 -0.5531602E-03
 -0.3014371E+04 -0.9283118E-03
 -0.3013743E+04 -0.9509730E-03
 -0.3013114E+04 -0.6089458E-03
 -0.3012486E+04 -0.2988370E-04
 -0.3011858E+04  0.5663269E-03
 -0.3011230E+04  0.9510612E-03
 -0.3010601E+04  0.9746236E-03
 -0.3009973E+04  0.6244718E-03
 -0.3009345E+04  0.3135967E-04
 -0.3008717E+04 -0.5794647E-03
 -0.3008088E+04 -0.9737995E-03
 -0.3007460E+04 -0.9982850E-03
 -0.3006832E+04 -0.6400265E-03
 -0.3006204E+04 -0.3287118E-04
 -0.3005575E+04  0.5925737E-03
 -0.3004947E+04  0.9965268E-03
 -0.3004319E+04  0.1021957E-02
 -0.3003691E+04  0.6556100E-03
 -0.3003062E+04  0.3441833E-04
 -0.3002434E+04 -0.6056539E-03
 -0.3001806E+04 -0.1019243E-02
 -0.3001178E+04 -0.1045641E-02
 -0.3000549E+04 -0.6712223E-03
 -0.2999921E+04 -0.3600108E-04
 -0.2999293E+04  0.6187052E-03
 -0.2998664E+04  0.1041948E-02
 -0.2998036E+04  0.1069335E-02
 -0.2997408E+04  0.6868633E-03
 -0.2996780E+04  0.3761946E-04
 -0.2996151E+04 -0.6317276E-03
 -0.2995523E+04 -0.1064642E-02
 -0.2994895E+04 -0.1093040E-02
 -0.2994267E+04 -0.7025331E-03
 -0.2993638E+04 -0.3927343E-04
 -0.2993010E+04  0.6447212E-03
 -0.2992382E+04  0.1087325E-02
 -0.2991754E+04  0.1116756E-02
 -0.2991125E+04  0.7182317E-03
 -0.2990497E+04  0.4096311E-04
 -0.2989869E+04 -0.6576858E-03
 -0.2989241E+04 -0.1109997E-02
 -0.2988612E+04 -0.1140483E-02
 -0.2987984E+04 -0.7339590E-03
 -0.2987356E+04 -0.4268838E-04
 -0.2986728E+04  0.6706215E-03
 -0.2986099E+04  0.1132657E-02
 -0.2985471E+04  0.1164221E-02
 -0.2984843E+04  0.7497151E-03
 -0.2984215E+04  0.4444918E-04
 -0.2983586E+04 -0.6835285E-03
 -0.2982958E+04 -0.1155307E-02
 -0.2982330E+04 -0.1187970E-02
 -0.2981702E+04 -0.7655000E-03
 -0.2981073E+04 -0.4624574E-04
 -0.2980445E+04  0.6964065E-03
 -0.2979817E+04  0.1177946E-02
 -0.2979189E+04  0.1211730E-02
 -0.2978560E+04  0.7813136E-03
 -0.2977932E+04  0.4807783E-04
 -0.2977304E+04 -0.7092557E-03
 -0.2976676E+04 -0.1200573E-02
 -0.2976047E+04 -0.1235501E-02
 -0.2975419E+04 -0.7971560E-03
 -0.2974791E+04 -0.4994564E-04
 -0.2974163E+04  0.7220760E-03
 -0.2973534E+04  0.1223189E-02
 -0.2972906E+04  0.1259283E-02
 -0.2972278E+04  0.8130272E-03
 -0.2971649E+04  0.5184908E-04
 -0.2971021E+04 -0.7348673E-03
 -0.2970393E+04 -0.1245794E-02
 -0.2969765E+04 -0.1283075E-02
 -0.2969136E+04 -0.8289272E-03
 -0.2968508E+04 -0.5378811E-04
 -0.2967880E+04  0.7476298E-03
 -0.2967252E+04  0.1268389E-02
 -0.2966623E+04  0.1306879E-02
 -0.2965995E+04  0.8448559E-03
 -0.2965367E+04  0.5576278E-04
 -0.2964739E+04 -0.7603635E-03
 -0.2964110E+04 -0.1290972E-02
 -0.2963482E+04 -0.1330693E-02
 -0.2962854E+04 -0.8608135E-03
 -0.2962226E+04 -0.5777321E-04
 -0.2961597E+04  0.7730681E-03
 -0.2960969E+04  0.1313544E-02
 -0.2960341E+04  0.1354518E-02
 -0.2959713E+04  0.8767998E-03
 -0.2959084E+04  0.5981921E-04
 -0.2958456E+04 -0.7857439E-03
 -0.2957828E+04 -0.1336104E-02
 -0.2957200E+04 -0.1378355E-02
 -0.2956571E+04 -0.8928150E-03
 -0.2955943E+04 -0.6190095E-04
 -0.2955315E+04  0.7983907E-03
 -0.2954687E+04  0.1358654E-02
 -0.2954058E+04  0.1402202E-02
 -0.2953430E+04  0.9088589E-03
 -0.2952802E+04  0.6401829E-04
 -0.2952174E+04 -0.8110087E-03
 -0.2951545E+04 -0.1381192E-02
 -0.2950917E+04 -0.1426060E-02
 -0.2950289E+04 -0.9249316E-03
 -0.2949661E+04 -0.6617129E-04
 -0.2949032E+04  0.8235977E-03
 -0.2948404E+04  0.1403720E-02
 -0.2947776E+04  0.1449929E-02
 -0.2947148E+04  0.9410331E-03
 -0.2946519E+04  0.6835996E-04
 -0.2945891E+04 -0.8361579E-03
 -0.2945263E+04 -0.1426236E-02
 -0.2944634E+04 -0.1473809E-02
 -0.2944006E+04 -0.9571635E-03
 -0.2943378E+04 -0.7058435E-04
 -0.2942750E+04  0.8486890E-03
 -0.2942121E+04  0.1448741E-02
 -0.2941493E+04  0.1497700E-02
 -0.2940865E+04  0.9733225E-03
 -0.2940237E+04  0.7284436E-04
 -0.2939608E+04 -0.8611913E-03
 -0.2938980E+04 -0.1471235E-02
 -0.2938352E+04 -0.1521602E-02
 -0.2937724E+04 -0.9895105E-03
 -0.2937095E+04 -0.7514013E-04
 -0.2936467E+04  0.8736646E-03
 -0.2935839E+04  0.1493718E-02
 -0.2935211E+04  0.1545515E-02
 -0.2934582E+04  0.1005727E-02
 -0.2933954E+04  0.7747151E-04
 -0.2933326E+04 -0.8861091E-03
 -0.2932698E+04 -0.1516190E-02
 -0.2932069E+04 -0.1569438E-02
 -0.2931441E+04 -0.1021973E-02
 -0.2930813E+04 -0.7983871E-04
 -0.2930185E+04  0.8985245E-03
 -0.2929556E+04  0.1538651E-02
 -0.2928928E+04  0.1593373E-02
 -0.2928300E+04  0.1038247E-02
 -0.2927672E+04  0.8224157E-04
 -0.2927043E+04 -0.9109109E-03
 -0.2926415E+04 -0.1561100E-02
 -0.2925787E+04 -0.1617318E-02
 -0.2925159E+04 -0.1054550E-02
 -0.2924530E+04 -0.8467993E-04
 -0.2923902E+04  0.9232686E-03
 -0.2923274E+04  0.1583539E-02
 -0.2922646E+04  0.1641275E-02
 -0.2922017E+04  0.1070882E-02
 -0.2921389E+04  0.8715426E-04
 -0.2920761E+04 -0.9355972E-03
 -0.2920133E+04 -0.1605966E-02
 -0.2919504E+04 -0.1665243E-02
 -0.2918876E+04 -0.1087243E-02
 -0.2918248E+04 -0.8966433E-04
 -0.2917619E+04  0.9478967E-03
 -0.2916991E+04  0.1628382E-02
 -0.2916363E+04  0.1689221E-02
 -0.2915735E+04  0.1103633E-02
 -0.2915106E+04  0.9220999E-04
 -0.2914478E+04 -0.9601674E-03
 -0.2913850E+04 -0.1650787E-02
 -0.2913222E+04 -0.1713210E-02
 -0.2912593E+04 -0.1120052E-02
 -0.2911965E+04 -0.9479147E-04
 -0.2911337E+04  0.9724090E-03
 -0.2910709E+04  0.1673181E-02
 -0.2910080E+04  0.1737210E-02
 -0.2909452E+04  0.1136499E-02
 -0.2908824E+04  0.9740857E-04
 -0.2908196E+04 -0.9846218E-03
 -0.2907567E+04 -0.1695563E-02
 -0.2906939E+04 -0.1761222E-02
 -0.2906311E+04 -0.1152975E-02
 -0.2905683E+04 -0.1000614E-03
 -0.2905054E+04  0.9968056E-03
 -0.2904426E+04  0.1717935E-02
 -0.2903798E+04  0.1785244E-02
 -0.2903170E+04  0.1169480E-02
 -0.2902541E+04  0.1027501E-03
 -0.2901913E+04 -0.1008960E-02
 -0.2901285E+04 -0.1740295E-02
 -0.2900657E+04 -0.1809277E-02
 -0.2900028E+04 -0.1186014E-02
 -0.2899400E+04 -0.1054745E-03
 -0.2898772E+04  0.1021086E-02
 -0.2898144E+04  0.1762645E-02
 -0.2897515E+04  0.1833321E-02
 -0.2896887E+04  0.1202577E-02
 -0.2896259E+04  0.1082347E-03
 -0.2895631E+04 -0.1033183E-02
 -0.2895002E+04 -0.1784983E-02
 -0.2894374E+04 -0.1857376E-02
 -0.2893746E+04 -0.1219169E-02
 -0.2893118E+04 -0.1110305E-03
 -0.2892489E+04  0.1045251E-02
 -0.2891861E+04  0.1807309E-02
 -0.2891233E+04  0.1881441E-02
 -0.2890604E+04  0.1235789E-02
 -0.2889976E+04  0.1138621E-03
 -0.2889348E+04 -0.1057289E-02
 -0.2888720E+04 -0.1829625E-02
 -0.2888091E+04 -0.1905518E-02
 -0.2887463E+04 -0.1252439E-02
 -0.2886835E+04 -0.1167296E-03
 -0.2886207E+04  0.1069299E-02
 -0.2885578E+04  0.1851930E-02
 -0.2884950E+04  0.1929606E-02
 -0.2884322E+04  0.1269117E-02
 -0.2883694E+04  0.1196328E-03
 -0.2883065E+04 -0.1081280E-02
 -0.2882437E+04 -0.1874223E-02
 -0.2881809E+04 -0.1953705E-02
 -0.2881181E+04 -0.1285824E-02
 -0.2880552E+04 -0.1225718E-03
 -0.2879924E+04  0.1093232E-02
 -0.2879296E+04  0.1896505E-02
 -0.2878668E+04  0.1977815E-02
 -0.2878039E+04  0.1302560E-02
 -0.2877411E+04  0.1255465E-03
 -0.2876783E+04 -0.1105154E-02
 -0.2876155E+04 -0.1918777E-02
 -0.2875526E+04 -0.2001935E-02
 -0.2874898E+04 -0.1319325E-02
 -0.2874270E+04 -0.1285571E-03
 -0.2873642E+04  0.1117048E-02
 -0.2873013E+04  0.1941036E-02
 -0.2872385E+04  0.2026067E-02
 -0.2871757E+04  0.1336119E-02
 -0.2871129E+04  0.1316034E-03
 -0.2870500E+04 -0.1128913E-02
 -0.2869872E+04 -0.1963285E-02
 -0.2869244E+04 -0.2050209E-02
 -0.2868616E+04 -0.1352941E-02
 -0.2867987E+04 -0.1346855E-03
 -0.2867359E+04  0.1140749E-02
 -0.2866731E+04  0.1985523E-02
 -0.2866103E+04  0.2074363E-02
 -0.2865474E+04  0.1369793E-02
 -0.2864846E+04  0.1378034E-03
 -0.2864218E+04 -0.1152555E-02
 -0.2863590E+04 -0.2007749E-02
 -0.2862961E+04 -0.2098527E-02
 -0.2862333E+04 -0.1386674E-02
 -0.2861705E+04 -0.1409573E-03
 -0.2861076E+04  0.1164333E-02
 -0.2860448E+04  0.2029965E-02
 -0.2859820E+04  0.2122703E-02
 -0.2859192E+04  0.1403583E-02
 -0.2858563E+04  0.1441469E-03
 -0.2857935E+04 -0.1176081E-02
 -0.2857307E+04 -0.2052169E-02
 -0.2856679E+04 -0.2146889E-02
 -0.2856050E+04 -0.1420522E-02
 -0.2855422E+04 -0.1473723E-03
 -0.2854794E+04  0.1187801E-02
 -0.2854166E+04  0.2074362E-02
 -0.2853537E+04  0.2171087E-02
 -0.2852909E+04  0.1437489E-02
 -0.2852281E+04  0.1506336E-03
 -0.2851653E+04 -0.1199491E-02
 -0.2851024E+04 -0.2096543E-02
 -0.2850396E+04 -0.2195295E-02
 -0.2849768E+04 -0.1454485E-02
 -0.2849140E+04 -0.1539307E-03
 -0.2848511E+04  0.1211153E-02
 -0.2847883E+04  0.2118714E-02
 -0.2847255E+04  0.2219514E-02
 -0.2846627E+04  0.1471510E-02
 -0.2845998E+04  0.1572638E-03
 -0.2845370E+04 -0.1222785E-02
 -0.2844742E+04 -0.2140873E-02
 -0.2844114E+04 -0.2243745E-02
 -0.2843485E+04 -0.1488564E-02
 -0.2842857E+04 -0.1606325E-03
 -0.2842229E+04  0.1234388E-02
 -0.2841601E+04  0.2163021E-02
 -0.2840972E+04  0.2267986E-02
 -0.2840344E+04  0.1505648E-02
 -0.2839716E+04  0.1640373E-03
 -0.2839088E+04 -0.1245962E-02
 -0.2838459E+04 -0.2185158E-02
 -0.2837831E+04 -0.2292238E-02
 -0.2837203E+04 -0.1522760E-02
 -0.2836575E+04 -0.1674778E-03
 -0.2835946E+04  0.1257507E-02
 -0.2835318E+04  0.2207284E-02
 -0.2834690E+04  0.2316501E-02
 -0.2834061E+04  0.1539901E-02
 -0.2833433E+04  0.1709542E-03
 -0.2832805E+04 -0.1269023E-02
 -0.2832177E+04 -0.2229399E-02
 -0.2831548E+04 -0.2340776E-02
 -0.2830920E+04 -0.1557071E-02
 -0.2830292E+04 -0.1744665E-03
 -0.2829664E+04  0.1280510E-02
 -0.2829035E+04  0.2251502E-02
 -0.2828407E+04  0.2365061E-02
 -0.2827779E+04  0.1574270E-02
 -0.2827151E+04  0.1780148E-03
 -0.2826522E+04 -0.1291968E-02
 -0.2825894E+04 -0.2273595E-02
 -0.2825266E+04 -0.2389357E-02
 -0.2824638E+04 -0.1591498E-02
 -0.2824009E+04 -0.1815990E-03
 -0.2823381E+04  0.1303397E-02
 -0.2822753E+04  0.2295676E-02
 -0.2822125E+04  0.2413665E-02
 -0.2821496E+04  0.1608754E-02
 -0.2820868E+04  0.1852189E-03
 -0.2820240E+04 -0.1314796E-02
 -0.2819612E+04 -0.2317746E-02
 -0.2818983E+04 -0.2437983E-02
 -0.2818355E+04 -0.1626041E-02
 -0.2817727E+04 -0.1888750E-03
 -0.2817099E+04  0.1326167E-02
 -0.2816470E+04  0.2339804E-02
 -0.2815842E+04  0.2462312E-02
 -0.2815214E+04  0.1643356E-02
 -0.2814586E+04  0.1925669E-03
 -0.2813957E+04 -0.1337508E-02
 -0.2813329E+04 -0.2361852E-02
 -0.2812701E+04 -0.2486653E-02
 -0.2812073E+04 -0.1660700E-02
 -0.2811444E+04 -0.1962948E-03
 -0.2810816E+04  0.1348820E-02
 -0.2810188E+04  0.2383888E-02
 -0.2809560E+04  0.2511004E-02
 -0.2808931E+04  0.1678072E-02
 -0.2808303E+04  0.2000585E-03
 -0.2807675E+04 -0.1360103E-02
 -0.2807046E+04 -0.2405913E-02
 -0.2806418E+04 -0.2535366E-02
 -0.2805790E+04 -0.1695475E-02
 -0.2805162E+04 -0.2038582E-03
 -0.2804533E+04  0.1371357E-02
 -0.2803905E+04  0.2427927E-02
 -0.2803277E+04  0.2559740E-02
 -0.2802649E+04  0.1712906E-02
 -0.2802020E+04  0.2076940E-03
 -0.2801392E+04 -0.1382582E-02
 -0.2800764E+04 -0.2449930E-02
 -0.2800136E+04 -0.2584124E-02
 -0.2799507E+04 -0.1730366E-02
 -0.2798879E+04 -0.2115655E-03
 -0.2798251E+04  0.1393778E-02
 -0.2797623E+04  0.2471921E-02
 -0.2796994E+04  0.2608519E-02
 -0.2796366E+04  0.1747855E-02
 -0.2795738E+04  0.2154729E-03
 -0.2795110E+04 -0.1404944E-02
 -0.2794481E+04 -0.2493902E-02
 -0.2793853E+04 -0.2632926E-02
 -0.2793225E+04 -0.1765373E-02
 -0.2792597E+04 -0.2194166E-03
 -0.2791968E+04  0.1416082E-02
 -0.2791340E+04  0.2515871E-02
 -0.2790712E+04  0.2657344E-02
 -0.2790084E+04  0.1782920E-02
 -0.2789455E+04  0.2233963E-03
 -0.2788827E+04 -0.1427190E-02
 -0.2788199E+04 -0.2537829E-02
 -0.2787571E+04 -0.2681772E-02
 -0.2786942E+04 -0.1800497E-02
 -0.2786314E+04 -0.2274118E-03
 -0.2785686E+04  0.1438269E-02
 -0.2785058E+04  0.2559776E-02
 -0.2784429E+04  0.2706212E-02
 -0.2783801E+04  0.1818102E-02
 -0.2783173E+04  0.2314633E-03
 -0.2782545E+04 -0.1449319E-02
 -0.2781916E+04 -0.2581711E-02
 -0.2781288E+04 -0.2730662E-02
 -0.2780660E+04 -0.1835737E-02
 -0.2780031E+04 -0.2355512E-03
 -0.2779403E+04  0.1460339E-02
 -0.2778775E+04  0.2603635E-02
 -0.2778147E+04  0.2755124E-02
 -0.2777518E+04  0.1853400E-02
 -0.2776890E+04  0.2396747E-03
 -0.2776262E+04 -0.1471331E-02
 -0.2775634E+04 -0.2625549E-02
 -0.2775005E+04 -0.2779597E-02
 -0.2774377E+04 -0.1871093E-02
 -0.2773749E+04 -0.2438344E-03
 -0.2773121E+04  0.1482293E-02
 -0.2772492E+04  0.2647450E-02
 -0.2771864E+04  0.2804081E-02
 -0.2771236E+04  0.1888815E-02
 -0.2770608E+04  0.2480300E-03
 -0.2769979E+04 -0.1493226E-02
 -0.2769351E+04 -0.2669341E-02
 -0.2768723E+04 -0.2828576E-02
 -0.2768095E+04 -0.1906566E-02
 -0.2767466E+04 -0.2522617E-03
 -0.2766838E+04  0.1504130E-02
 -0.2766210E+04  0.2691221E-02
 -0.2765582E+04  0.2853081E-02
 -0.2764953E+04  0.1924346E-02
 -0.2764325E+04  0.2565294E-03
 -0.2763697E+04 -0.1515005E-02
 -0.2763069E+04 -0.2713089E-02
 -0.2762440E+04 -0.2877599E-02
 -0.2761812E+04 -0.1942155E-02
 -0.2761184E+04 -0.2608333E-03
 -0.2760556E+04  0.1525850E-02
 -0.2759927E+04  0.2734946E-02
 -0.2759299E+04  0.2902127E-02
 -0.2758671E+04  0.1959994E-02
 -0.2758043E+04  0.2651733E-03
 -0.2757414E+04 -0.1536666E-02
 -0.2756786E+04 -0.2756792E-02
 -0.2756158E+04 -0.2926666E-02
 -0.2755530E+04 -0.1977861E-02
 -0.2754901E+04 -0.2695493E-03
 -0.2754273E+04  0.1547453E-02
 -0.2753645E+04  0.2778627E-02
 -0.2753016E+04  0.2951216E-02
 -0.2752388E+04  0.1995758E-02
 -0.2751760E+04  0.2739613E-03
 -0.2751132E+04 -0.1558211E-02
 -0.2750503E+04 -0.2800450E-02
 -0.2749875E+04 -0.2975778E-02
 -0.2749247E+04 -0.2013684E-02
 -0.2748619E+04 -0.2784096E-03
 -0.2747990E+04  0.1568940E-02
 -0.2747362E+04  0.2822263E-02
 -0.2746734E+04  0.3000351E-02
 -0.2746106E+04  0.2031639E-02
 -0.2745477E+04  0.2828939E-03
 -0.2744849E+04 -0.1579639E-02
 -0.2744221E+04 -0.2844064E-02
 -0.2743593E+04 -0.3024935E-02
 -0.2742964E+04 -0.2049623E-02
 -0.2742336E+04 -0.2874144E-03
 -0.2741708E+04  0.1590309E-02
 -0.2741080E+04  0.2865854E-02
 -0.2740451E+04  0.3049529E-02
 -0.2739823E+04  0.2067637E-02
 -0.2739195E+04  0.2919712E-03
 -0.2738567E+04 -0.1600950E-02
 -0.2737938E+04 -0.2887632E-02
 -0.2737310E+04 -0.3074135E-02
 -0.2736682E+04 -0.2085679E-02
 -0.2736054E+04 -0.2965638E-03
 -0.2735425E+04  0.1611561E-02
 -0.2734797E+04  0.2909400E-02
 -0.2734169E+04  0.3098752E-02
 -0.2733541E+04  0.2103751E-02
 -0.2732912E+04  0.3011926E-03
 -0.2732284E+04 -0.1622143E-02
 -0.2731656E+04 -0.2931156E-02
 -0.2731028E+04 -0.3123381E-02
 -0.2730399E+04 -0.2121852E-02
 -0.2729771E+04 -0.3058575E-03
 -0.2729143E+04  0.1632697E-02
 -0.2728515E+04  0.2952902E-02
 -0.2727886E+04  0.3148020E-02
 -0.2727258E+04  0.2139983E-02
 -0.2726630E+04  0.3105588E-03
 -0.2726002E+04 -0.1643220E-02
 -0.2725373E+04 -0.2974636E-02
 -0.2724745E+04 -0.3172671E-02
 -0.2724117E+04 -0.2158143E-02
 -0.2723488E+04 -0.3152963E-03
 -0.2722860E+04  0.1653715E-02
 -0.2722232E+04  0.2996358E-02
 -0.2721604E+04  0.3197333E-02
 -0.2720975E+04  0.2176332E-02
 -0.2720347E+04  0.3200699E-03
 -0.2719719E+04 -0.1664180E-02
 -0.2719091E+04 -0.3018070E-02
 -0.2718462E+04 -0.3222006E-02
 -0.2717834E+04 -0.2194550E-02
 -0.2717206E+04 -0.3248797E-03
 -0.2716578E+04  0.1674616E-02
 -0.2715949E+04  0.3039770E-02
 -0.2715321E+04  0.3246690E-02
 -0.2714693E+04  0.2212797E-02
 -0.2714065E+04  0.3297256E-03
