
# Curve 0 of 1, 500 points Curve 0 of 1, 500 points
# Curve 0 of 1, 500 points Curve title: "fI(x)"
# Curve 0 of 1, 500 points x y type
# Curve title: "fR(x)" Curve 0 of 1, 500 points
# Curve title: "fR(x)" Curve title: "fI(x)"
# Curve title: "fR(x)" x y type
# x y type Curve 0 of 1, 500 points
# x y type Curve title: "fI(x)"
# x y type x y type
-69.9398797595 0.0953375724 i 0.0000000000 i
-69.5390781563 0.0894395530 i 0.0000000000 i
-69.1382765531 0.0692899985 i 0.0000000000 i
-68.7374749499 0.0380086702 i 0.0000000000 i
-68.3366733467 0.0005022913 i 0.0000000000 i
-67.9358717435 -0.0373045636 i 0.0000000000 i
-67.5350701403 -0.0694047358 i 0.0000000000 i
-67.1342685371 -0.0906623550 i 0.0000000000 i
-66.7334669339 -0.0976339502 i 0.0000000000 i
-66.3326653307 -0.0891256179 i 0.0000000000 i
-65.9318637275 -0.0663961974 i 0.0000000000 i
-65.5310621242 -0.0329720728 i 0.0000000000 i
-65.1302605210 0.0058993266 i 0.0000000000 i
-64.7294589178 0.0440727249 i 0.0000000000 i
-64.3286573146 0.0754758538 i 0.0000000000 i
-63.9278557114 0.0950746864 i 0.0000000000 i
-63.5270541082 0.0996797290 i 0.0000000000 i
-63.1262525050 0.0884643380 i 0.0000000000 i
-62.7254509018 0.0631109518 i 0.0000000000 i
-62.3246492986 0.0275596766 i 0.0000000000 i
-61.9238476954 -0.0126033590 i 0.0000000000 i
-61.5230460922 -0.0510230331 i 0.0000000000 i
-61.1222444890 -0.0815800603 i 0.0000000000 i
-60.7214428858 -0.0993648623 i 0.0000000000 i
-60.3206412826 -0.1014656156 i 0.0000000000 i
-59.9198396794 -0.0874441093 i 0.0000000000 i
-59.5190380762 -0.0594217887 i 0.0000000000 i
-59.1182364729 -0.0217597445 i 0.0000000000 i
-58.7174348697 0.0196192338 i 0.0000000000 i
-58.3166332665 0.0581612642 i 0.0000000000 i
-57.9158316633 0.0877185482 i 0.0000000000 i
-57.5150300601 0.1035291141 i 0.0000000000 i
-57.1142284569 0.1029831338 i 0.0000000000 i
-56.7134268537 0.0860526377 i 0.0000000000 i
-56.3126252505 0.0553140470 i 0.0000000000 i
-55.9118236473 0.0155571055 i 0.0000000000 i
-55.5110220441 -0.0269605869 i 0.0000000000 i
-55.1102204409 -0.0654975476 i 0.0000000000 i
-54.7094188377 -0.0938963148 i 0.0000000000 i
-54.3086172345 -0.1075662746 i 0.0000000000 i
-53.9078156313 -0.1042247009 i 0.0000000000 i
-53.5070140281 -0.0842765520 i 0.0000000000 i
-53.1062124248 -0.0507700546 i 0.0000000000 i
-52.7054108216 -0.0089319953 i 0.0000000000 i
-52.3046092184 0.0346465994 i 0.0000000000 i
-51.9038076152 0.0730476815 i 0.0000000000 i
-51.5030060120 0.1001232434 i 0.0000000000 i
-51.1022044088 0.1114784362 i 0.0000000000 i
-50.7014028056 0.1051837262 i 0.0000000000 i
-50.3006012024 0.0821008835 i 0.0000000000 i
-49.8997995992 0.0457680239 i 0.0000000000 i
-49.4989979960 0.0018584978 i 0.0000000000 i
-49.0981963928 -0.0427037966 i 0.0000000000 i
-48.6973947896 -0.0808349048 i 0.0000000000 i
-48.2965931864 -0.1064155636 i 0.0000000000 i
-47.8957915832 -0.1152718415 i 0.0000000000 i
-47.4949899800 -0.1058547429 i 0.0000000000 i
-47.0941883768 -0.0795083564 i 0.0000000000 i
-46.6933867735 -0.0402805448 i 0.0000000000 i
-46.2925851703 0.0056975852 i 0.0000000000 i
-45.8917835671 0.0511685140 i 0.0000000000 i
-45.4909819639 0.0888923328 i 0.0000000000 i
-45.0901803607 0.1127978647 i 0.0000000000 i
-44.6893787575 0.1189581155 i 0.0000000000 i
-44.2885771543 0.1062335948 i 0.0000000000 i
-43.8877755511 0.0764784058 i 0.0000000000 i
-43.4869739479 0.0342724880 i 0.0000000000 i
-43.0861723447 -0.0137817088 i 0.0000000000 i
-42.6853707415 -0.0600903519 i 0.0000000000 i
-42.2845691383 -0.0972663815 i 0.0000000000 i
-41.8837675351 -0.1193059370 i 0.0000000000 i
-41.4829659319 -0.1225560139 i 0.0000000000 i
-41.0821643287 -0.1063177078 i 0.0000000000 i
-40.6813627255 -0.0729857912 i 0.0000000000 i
-40.2805611222 -0.0276980248 i 0.0000000000 i
-39.8797595190 0.0224548323 i 0.0000000000 i
-39.4789579158 0.0695371300 i 0.0000000000 i
-39.0781563126 0.1060216996 i 0.0000000000 i
-38.6773547094 0.1259908846 i 0.0000000000 i
-38.2765531062 0.1260939713 i 0.0000000000 i
-37.8757515030 0.1061065044 i 0.0000000000 i
-37.4749498998 0.0689985925 i 0.0000000000 i
-37.0741482966 0.0204962807 i 0.0000000000 i
-36.6733466934 -0.0317996490 i 0.0000000000 i
-36.2725450902 -0.0796021883 i 0.0000000000 i
-35.8717434870 -0.1152484727 i 0.0000000000 i
-35.4709418838 -0.1329252483 i 0.0000000000 i
-35.0701402806 -0.1296139225 i 0.0000000000 i
-34.6693386774 -0.1056020524 i 0.0000000000 i
-34.2685370741 -0.0644752299 i 0.0000000000 i
-33.8677354709 -0.0125848060 i 0.0000000000 i
-33.4669338677 0.0419300009 i 0.0000000000 i
-33.0661322645 0.0904154839 i 0.0000000000 i
-32.6653306613 0.1250735862 i 0.0000000000 i
-32.2645290581 0.1402124220 i 0.0000000000 i
-31.8637274549 0.1331772286 i 0.0000000000 i
-31.4629258517 0.1048101160 i 0.0000000000 i
-31.0621242485 0.0593598828 i 0.0000000000 i
-30.6613226453 0.0038494273 i 0.0000000000 i
-30.2605210421 -0.0530056182 i 0.0000000000 i
-29.8597194389 -0.1021610725 i 0.0000000000 i
-29.4589178357 -0.1356783228 i 0.0000000000 i
-29.0581162325 -0.1480016821 i 0.0000000000 i
-28.6573146293 -0.1368742192 i 0.0000000000 i
-28.2565130261 -0.1037419211 i 0.0000000000 i
-27.8557114228 -0.0535751572 i 0.0000000000 i
-27.4549098196 0.0058721895 i 0.0000000000 i
-27.0541082164 0.0652561732 i 0.0000000000 i
-26.6533066132 0.1151058417 i 0.0000000000 i
-26.2525050100 0.1473276570 i 0.0000000000 i
-25.8517034068 0.1565132552 i 0.0000000000 i
-25.4509018036 0.1408402575 i 0.0000000000 i
-25.0501002004 0.1024172370 i 0.0000000000 i
-24.6492985972 0.0470097639 i 0.0000000000 i
-24.2484969940 -0.0168184965 i 0.0000000000 i
-23.8476953908 -0.0790225522 i 0.0000000000 i
-23.4468937876 -0.1296492100 i 0.0000000000 i
-23.0460921844 -0.1604213399 i 0.0000000000 i
-22.6452905812 -0.1660824058 i 0.0000000000 i
-22.2444889780 -0.1452842764 i 0.0000000000 i
-21.8436873747 -0.1008700126 i 0.0000000000 i
-21.4428857715 -0.0394965257 i 0.0000000000 i
-21.0420841683 0.0293545805 i 0.0000000000 i
-20.6412825651 0.0948321574 i 0.0000000000 i
-20.2404809619 0.1464146658 i 0.0000000000 i
-19.8396793587 0.1755888891 i 0.0000000000 i
-19.4388777555 0.1772422269 i 0.0000000000 i
-19.0380761523 0.1505429371 i 0.0000000000 i
-18.6372745491 0.0991592868 i 0.0000000000 i
-18.2364729459 0.0307700159 i 0.0000000000 i
-17.8356713427 -0.0440706698 i 0.0000000000 i
-17.4348697395 -0.1135474123 i 0.0000000000 i
-17.0340681363 -0.1664323468 i 0.0000000000 i
-16.6332665331 -0.1938812447 i 0.0000000000 i
-16.2324649299 -0.1908926461 i 0.0000000000 i
-15.8316633267 -0.1571924785 i 0.0000000000 i
-15.4308617234 -0.0973918358 i 0.0000000000 i
-15.0300601202 -0.0203764058 i 0.0000000000 i
-14.6292585170 0.0619943344 i 0.0000000000 i
-14.2284569138 0.1366900412 i 0.0000000000 i
-13.8276553106 0.1915434230 i 0.0000000000 i
-13.4268537074 0.2172014870 i 0.0000000000 i
-13.0260521042 0.2086858246 i 0.0000000000 i
-12.6252505010 0.1663071325 i 0.0000000000 i
-12.2244488978 0.0957735066 i 0.0000000000 i
-11.8236472946 0.0074535212 i 0.0000000000 i
-11.4228456914 -0.0851144639 i 0.0000000000 i
-11.0220440882 -0.1672558798 i 0.0000000000 i
-10.6212424850 -0.2254356894 i 0.0000000000 i
-10.2204408818 -0.2494298708 i 0.0000000000 i
-9.8196392786 -0.2340526351 i 0.0000000000 i
-9.4188376754 -0.1801581327 i 0.0000000000 i
-9.0180360721 -0.0947387227 i 0.0000000000 i
-8.6172344689 0.0099249726 i 0.0000000000 i
-8.2164328657 0.1179635885 i 0.0000000000 i
-7.8156312625 0.2122373253 i 0.0000000000 i
-7.4148296593 0.2769416029 i 0.0000000000 i
-7.0140280561 0.3001153880 i 0.0000000000 i
-6.6132264529 0.2756707485 i 0.0000000000 i
-6.2124248497 0.2046226441 i 0.0000000000 i
-5.8116232465 0.0953078305 i 0.0000000000 i
-5.4108216433 -0.0374743043 i 0.0000000000 i
-5.0100200401 -0.1743088452 i 0.0000000000 i
-4.6092184369 -0.2937626262 i 0.0000000000 i
-4.2084168337 -0.3753779384 i 0.0000000000 i
-3.8076152305 -0.4026422818 i 0.0000000000 i
-3.4068136273 -0.3655070928 i 0.0000000000 i
-3.0060120240 -0.2620836369 i 0.0000000000 i
-2.6052104208 -0.0992543366 i 0.0000000000 i
-2.2044088176 0.1079125161 i 0.0000000000 i
-1.8036072144 0.3378886478 i 0.0000000000 i
-1.4028056112 0.5653339198 i 0.0000000000 i
-1.0020040080 0.7643151692 i 0.0000000000 i
-0.6012024048 0.9116598191 i 0.0000000000 i
-0.2004008016 0.9899850526 i 0.0000000000 i
0.2004008016 0.9899850526 i 0.0000000000 i
0.6012024048 0.9116598191 i 0.0000000000 i
1.0020040080 0.7643151692 i 0.0000000000 i
1.4028056112 0.5653339198 i 0.0000000000 i
1.8036072144 0.3378886478 i 0.0000000000 i
2.2044088176 0.1079125161 i 0.0000000000 i
2.6052104208 -0.0992543366 i 0.0000000000 i
3.0060120240 -0.2620836369 i 0.0000000000 i
3.4068136273 -0.3655070928 i 0.0000000000 i
3.8076152305 -0.4026422818 i 0.0000000000 i
4.2084168337 -0.3753779384 i 0.0000000000 i
4.6092184369 -0.2937626262 i 0.0000000000 i
5.0100200401 -0.1743088452 i 0.0000000000 i
5.4108216433 -0.0374743043 i 0.0000000000 i
5.8116232465 0.0953078305 i 0.0000000000 i
6.2124248497 0.2046226441 i 0.0000000000 i
6.6132264529 0.2756707485 i 0.0000000000 i
7.0140280561 0.3001153880 i 0.0000000000 i
7.4148296593 0.2769416029 i 0.0000000000 i
7.8156312625 0.2122373253 i 0.0000000000 i
8.2164328657 0.1179635885 i 0.0000000000 i
8.6172344689 0.0099249726 i 0.0000000000 i
9.0180360721 -0.0947387227 i 0.0000000000 i
9.4188376754 -0.1801581327 i 0.0000000000 i
9.8196392786 -0.2340526351 i 0.0000000000 i
10.2204408818 -0.2494298708 i 0.0000000000 i
10.6212424850 -0.2254356894 i 0.0000000000 i
11.0220440882 -0.1672558798 i 0.0000000000 i
11.4228456914 -0.0851144639 i 0.0000000000 i
11.8236472946 0.0074535212 i 0.0000000000 i
12.2244488978 0.0957735066 i 0.0000000000 i
12.6252505010 0.1663071325 i 0.0000000000 i
13.0260521042 0.2086858246 i 0.0000000000 i
13.4268537074 0.2172014870 i 0.0000000000 i
13.8276553106 0.1915434230 i 0.0000000000 i
14.2284569138 0.1366900412 i 0.0000000000 i
14.6292585170 0.0619943344 i 0.0000000000 i
15.0300601202 -0.0203764058 i 0.0000000000 i
15.4308617234 -0.0973918358 i 0.0000000000 i
15.8316633267 -0.1571924785 i 0.0000000000 i
16.2324649299 -0.1908926461 i 0.0000000000 i
16.6332665331 -0.1938812447 i 0.0000000000 i
17.0340681363 -0.1664323468 i 0.0000000000 i
17.4348697395 -0.1135474123 i 0.0000000000 i
17.8356713427 -0.0440706698 i 0.0000000000 i
18.2364729459 0.0307700159 i 0.0000000000 i
18.6372745491 0.0991592868 i 0.0000000000 i
19.0380761523 0.1505429371 i 0.0000000000 i
19.4388777555 0.1772422269 i 0.0000000000 i
19.8396793587 0.1755888891 i 0.0000000000 i
20.2404809619 0.1464146658 i 0.0000000000 i
20.6412825651 0.0948321574 i 0.0000000000 i
21.0420841683 0.0293545805 i 0.0000000000 i
21.4428857715 -0.0394965257 i 0.0000000000 i
21.8436873747 -0.1008700126 i 0.0000000000 i
22.2444889780 -0.1452842764 i 0.0000000000 i
22.6452905812 -0.1660824058 i 0.0000000000 i
23.0460921844 -0.1604213399 i 0.0000000000 i
23.4468937876 -0.1296492100 i 0.0000000000 i
23.8476953908 -0.0790225522 i 0.0000000000 i
24.2484969940 -0.0168184965 i 0.0000000000 i
24.6492985972 0.0470097639 i 0.0000000000 i
25.0501002004 0.1024172370 i 0.0000000000 i
25.4509018036 0.1408402575 i 0.0000000000 i
25.8517034068 0.1565132552 i 0.0000000000 i
26.2525050100 0.1473276570 i 0.0000000000 i
26.6533066132 0.1151058417 i 0.0000000000 i
27.0541082164 0.0652561732 i 0.0000000000 i
27.4549098196 0.0058721895 i 0.0000000000 i
27.8557114228 -0.0535751572 i 0.0000000000 i
28.2565130261 -0.1037419211 i 0.0000000000 i
28.6573146293 -0.1368742192 i 0.0000000000 i
29.0581162325 -0.1480016821 i 0.0000000000 i
29.4589178357 -0.1356783228 i 0.0000000000 i
29.8597194389 -0.1021610725 i 0.0000000000 i
30.2605210421 -0.0530056182 i 0.0000000000 i
30.6613226453 0.0038494273 i 0.0000000000 i
31.0621242485 0.0593598828 i 0.0000000000 i
31.4629258517 0.1048101160 i 0.0000000000 i
31.8637274549 0.1331772286 i 0.0000000000 i
32.2645290581 0.1402124220 i 0.0000000000 i
32.6653306613 0.1250735862 i 0.0000000000 i
33.0661322645 0.0904154839 i 0.0000000000 i
33.4669338677 0.0419300009 i 0.0000000000 i
33.8677354709 -0.0125848060 i 0.0000000000 i
34.2685370741 -0.0644752299 i 0.0000000000 i
34.6693386774 -0.1056020524 i 0.0000000000 i
35.0701402806 -0.1296139225 i 0.0000000000 i
35.4709418838 -0.1329252483 i 0.0000000000 i
35.8717434870 -0.1152484727 i 0.0000000000 i
36.2725450902 -0.0796021883 i 0.0000000000 i
36.6733466934 -0.0317996490 i 0.0000000000 i
37.0741482966 0.0204962807 i 0.0000000000 i
37.4749498998 0.0689985925 i 0.0000000000 i
37.8757515030 0.1061065044 i 0.0000000000 i
38.2765531062 0.1260939713 i 0.0000000000 i
38.6773547094 0.1259908846 i 0.0000000000 i
39.0781563126 0.1060216996 i 0.0000000000 i
39.4789579158 0.0695371300 i 0.0000000000 i
39.8797595190 0.0224548323 i 0.0000000000 i
40.2805611222 -0.0276980248 i 0.0000000000 i
40.6813627255 -0.0729857912 i 0.0000000000 i
41.0821643287 -0.1063177078 i 0.0000000000 i
41.4829659319 -0.1225560139 i 0.0000000000 i
41.8837675351 -0.1193059370 i 0.0000000000 i
42.2845691383 -0.0972663815 i 0.0000000000 i
42.6853707415 -0.0600903519 i 0.0000000000 i
43.0861723447 -0.0137817088 i 0.0000000000 i
43.4869739479 0.0342724880 i 0.0000000000 i
43.8877755511 0.0764784058 i 0.0000000000 i
44.2885771543 0.1062335948 i 0.0000000000 i
44.6893787575 0.1189581155 i 0.0000000000 i
45.0901803607 0.1127978647 i 0.0000000000 i
45.4909819639 0.0888923328 i 0.0000000000 i
45.8917835671 0.0511685140 i 0.0000000000 i
46.2925851703 0.0056975852 i 0.0000000000 i
46.6933867735 -0.0402805448 i 0.0000000000 i
47.0941883768 -0.0795083564 i 0.0000000000 i
47.4949899800 -0.1058547429 i 0.0000000000 i
47.8957915832 -0.1152718415 i 0.0000000000 i
48.2965931864 -0.1064155636 i 0.0000000000 i
48.6973947896 -0.0808349048 i 0.0000000000 i
49.0981963928 -0.0427037966 i 0.0000000000 i
49.4989979960 0.0018584978 i 0.0000000000 i
49.8997995992 0.0457680239 i 0.0000000000 i
50.3006012024 0.0821008835 i 0.0000000000 i
50.7014028056 0.1051837262 i 0.0000000000 i
51.1022044088 0.1114784362 i 0.0000000000 i
51.5030060120 0.1001232434 i 0.0000000000 i
51.9038076152 0.0730476815 i 0.0000000000 i
52.3046092184 0.0346465994 i 0.0000000000 i
52.7054108216 -0.0089319953 i 0.0000000000 i
53.1062124248 -0.0507700546 i 0.0000000000 i
53.5070140281 -0.0842765520 i 0.0000000000 i
53.9078156313 -0.1042247009 i 0.0000000000 i
54.3086172345 -0.1075662746 i 0.0000000000 i
54.7094188377 -0.0938963148 i 0.0000000000 i
55.1102204409 -0.0654975476 i 0.0000000000 i
55.5110220441 -0.0269605869 i 0.0000000000 i
55.9118236473 0.0155571055 i 0.0000000000 i
56.3126252505 0.0553140470 i 0.0000000000 i
56.7134268537 0.0860526377 i 0.0000000000 i
57.1142284569 0.1029831338 i 0.0000000000 i
57.5150300601 0.1035291141 i 0.0000000000 i
57.9158316633 0.0877185482 i 0.0000000000 i
58.3166332665 0.0581612642 i 0.0000000000 i
58.7174348697 0.0196192338 i 0.0000000000 i
59.1182364729 -0.0217597445 i 0.0000000000 i
59.5190380762 -0.0594217887 i 0.0000000000 i
59.9198396794 -0.0874441093 i 0.0000000000 i
60.3206412826 -0.1014656156 i 0.0000000000 i
60.7214428858 -0.0993648623 i 0.0000000000 i
61.1222444890 -0.0815800603 i 0.0000000000 i
61.5230460922 -0.0510230331 i 0.0000000000 i
61.9238476954 -0.0126033590 i 0.0000000000 i
62.3246492986 0.0275596766 i 0.0000000000 i
62.7254509018 0.0631109518 i 0.0000000000 i
63.1262525050 0.0884643380 i 0.0000000000 i
63.5270541082 0.0996797290 i 0.0000000000 i
63.9278557114 0.0950746864 i 0.0000000000 i
64.3286573146 0.0754758538 i 0.0000000000 i
64.7294589178 0.0440727249 i 0.0000000000 i
65.1302605210 0.0058993266 i 0.0000000000 i
65.5310621242 -0.0329720728 i 0.0000000000 i
65.9318637275 -0.0663961974 i 0.0000000000 i
66.3326653307 -0.0891256179 i 0.0000000000 i
66.7334669339 -0.0976339502 i 0.0000000000 i
67.1342685371 -0.0906623550 i 0.0000000000 i
67.5350701403 -0.0694047358 i 0.0000000000 i
67.9358717435 -0.0373045636 i 0.0000000000 i
68.3366733467 0.0005022913 i 0.0000000000 i
68.7374749499 0.0380086702 i 0.0000000000 i
69.1382765531 0.0692899985 i 0.0000000000 i
69.5390781563 0.0894395530 i 0.0000000000 i
69.9398797595 0.0953375724 i 0.0000000000 i
70.3406813627 0.0861337391 i 0.0000000000 i
70.7414829659 0.0633685001 i 0.0000000000 i
71.1422845691 0.0307161331 i 0.0000000000 i
71.5430861723 -0.0066077264 i 0.0000000000 i
71.9438877756 -0.0426786505 i 0.0000000000 i
72.3446893788 -0.0718032623 i 0.0000000000 i
72.7454909820 -0.0894173474 i 0.0000000000 i
73.1462925852 -0.0928006417 i 0.0000000000 i
73.5470941884 -0.0814964276 i 0.0000000000 i
73.9478957916 -0.0573712980 i 0.0000000000 i
74.3486973948 -0.0243076118 i 0.0000000000 i
74.7494989980 0.0124207914 i 0.0000000000 i
75.1503006012 0.0469893127 i 0.0000000000 i
75.5511022044 0.0739458056 i 0.0000000000 i
75.9519038076 0.0890700244 i 0.0000000000 i
76.3527054108 0.0900339024 i 0.0000000000 i
76.7535070140 0.0767594226 i 0.0000000000 i
77.1543086172 0.0514191447 i 0.0000000000 i
77.5551102204 0.0180811756 i 0.0000000000 i
77.9559118236 -0.0179434866 i 0.0000000000 i
78.3567134269 -0.0509465975 i 0.0000000000 i
78.7575150301 -0.0757267224 i 0.0000000000 i
79.1583166333 -0.0884085911 i 0.0000000000 i
79.5591182365 -0.0870487465 i 0.0000000000 i
79.9599198397 -0.0719328929 i 0.0000000000 i
80.3607214429 -0.0455195254 i 0.0000000000 i
80.7615230461 -0.0120405234 i 0.0000000000 i
81.1623246493 0.0231764784 i 0.0000000000 i
81.5631262525 0.0545554980 i 0.0000000000 i
81.9639278557 0.0771546693 i 0.0000000000 i
82.3647294589 0.0874441630 i 0.0000000000 i
82.7655310621 0.0838571663 i 0.0000000000 i
83.1663326653 0.0670279719 i 0.0000000000 i
83.5671342685 0.0396810765 i 0.0000000000 i
83.9679358717 0.0061904962 i 0.0000000000 i
84.3687374749 -0.0281194819 i 0.0000000000 i
84.7695390782 -0.0578203862 i 0.0000000000 i
85.1703406814 -0.0782380891 i 0.0000000000 i
85.5711422846 -0.0861880558 i 0.0000000000 i
85.9719438878 -0.0804717080 i 0.0000000000 i
86.3727454910 -0.0620565870 i 0.0000000000 i
86.7735470942 -0.0339133225 i 0.0000000000 i
87.1743486974 -0.0005367664 i 0.0000000000 i
87.5751503006 0.0327715697 i 0.0000000000 i
87.9759519038 0.0607452733 i 0.0000000000 i
88.3767535070 0.0789853859 i 0.0000000000 i
88.7775551102 0.0846518526 i 0.0000000000 i
89.1783567134 0.0769054258 i 0.0000000000 i
89.5791583166 0.0570313126 i 0.0000000000 i
89.9799599198 0.0282264566 i 0.0000000000 i
90.3807615230 -0.0049144184 i 0.0000000000 i
90.7815631263 -0.0371314243 i 0.0000000000 i
91.1823647295 -0.0633340194 i 0.0000000000 i
91.5831663327 -0.0794050619 i 0.0000000000 i
91.9839679359 -0.0828474509 i 0.0000000000 i
92.3847695391 -0.0731718362 i 0.0000000000 i
92.7855711423 -0.0519652434 i 0.0000000000 i
93.1863727455 -0.0226311544 i 0.0000000000 i
93.5871743487 0.0101564488 i 0.0000000000 i
93.9879759519 0.0411975442 i 0.0000000000 i
94.3887775551 0.0655905019 i 0.0000000000 i
94.7895791583 0.0795058237 i 0.0000000000 i
95.1903807615 0.0807870932 i 0.0000000000 i
95.5911823647 0.0692848714 i 0.0000000000 i
95.9919839679 0.0468718803 i 0.0000000000 i
96.3927855711 0.0171384140 i 0.0000000000 i
96.7935871743 -0.0151825333 i 0.0000000000 i
97.1943887776 -0.0449684153 i 0.0000000000 i
97.5951903808 -0.0675187520 i 0.0000000000 i
97.9959919840 -0.0792966648 i 0.0000000000 i
98.3967935872 -0.0784833845 i 0.0000000000 i
98.7975951904 -0.0652588316 i 0.0000000000 i
99.1983967936 -0.0417650287 i 0.0000000000 i
99.5991983968 -0.0117594177 i 0.0000000000 i
100.0000000000 0.0199858503 i 0.0000000000 i

