# Complex Numerical Function
# X
# Tue May 26 13:43:55 2015
   -0.9424777961E+01   -0.2530172058E+01    0.3100598540E-01
   -0.9405928405E+01    0.5513494190E+00   -0.5275014687E-02
   -0.9387078849E+01   -0.2177006992E+00    0.3725525006E-02
   -0.9368229293E+01    0.1239873019E+00   -0.4969059724E-03
   -0.9349379737E+01   -0.6827230450E-01    0.1627690387E-02
   -0.9330530181E+01    0.5426422650E-01   -0.3319841429E-04
   -0.9311680625E+01   -0.3166165776E-01    0.7778185783E-03
   -0.9292831069E+01    0.3021138268E-01   -0.2022446241E-03
   -0.9273981513E+01   -0.1880583864E-01    0.1256219982E-03
   -0.9255131957E+01    0.1786904675E-01   -0.5919987783E-03
   -0.9236282402E+01   -0.1426170528E-01   -0.5018640148E-03
   -0.9217432846E+01    0.9523631570E-02   -0.1096505095E-02
   -0.9198583290E+01   -0.1351596421E-01   -0.1141710487E-02
   -0.9179733734E+01    0.2835161865E-02   -0.1668085496E-02
   -0.9160884178E+01   -0.1468792212E-01   -0.1793882904E-02
   -0.9142034622E+01   -0.2909628015E-02   -0.2272992610E-02
   -0.9123185066E+01   -0.1670992761E-01   -0.2443423262E-02
   -0.9104335510E+01   -0.7798104333E-02   -0.2880145882E-02
   -0.9085485954E+01   -0.1881671564E-01   -0.3067428978E-02
   -0.9066636398E+01   -0.1165268295E-01   -0.3457891462E-02
   -0.9047786842E+01   -0.2039609119E-01   -0.3638095967E-02
   -0.9028937286E+01   -0.1420513494E-01   -0.3973347283E-02
   -0.9010087730E+01   -0.2096214903E-01   -0.4124623652E-02
   -0.8991238175E+01   -0.1520562595E-01   -0.4392817184E-02
   -0.8972388619E+01   -0.2017370348E-01   -0.4494823721E-02
   -0.8953539063E+01   -0.1450164100E-01   -0.4682759029E-02
   -0.8934689507E+01   -0.1786570504E-01   -0.4716711396E-02
   -0.8915839951E+01   -0.1209518925E-01   -0.4811090720E-02
   -0.8896990395E+01   -0.1407637423E-01   -0.4760163283E-02
   -0.8878140839E+01   -0.8177702079E-02   -0.4748714704E-02
   -0.8859291283E+01   -0.9059087765E-02   -0.4598645573E-02
   -0.8840441727E+01   -0.3139602345E-02   -0.4471171639E-02
   -0.8821592171E+01   -0.3271978658E-02   -0.4210976456E-02
   -0.8802742615E+01    0.2447911757E-02   -0.3960340445E-02
   -0.8783893059E+01    0.2658260853E-02   -0.3583063416E-02
   -0.8765043504E+01    0.7879128981E-02   -0.3206099826E-02
   -0.8746193948E+01    0.7998210656E-02   -0.2709541164E-02
   -0.8727344392E+01    0.1238530672E-01   -0.2207862511E-02
   -0.8708494836E+01    0.1199123523E-01   -0.1595226401E-02
   -0.8689645280E+01    0.1522513628E-01   -0.9758902497E-03
   -0.8670795724E+01    0.1395510922E-01   -0.2563007560E-03
   -0.8651946168E+01    0.1578476151E-01    0.4677029031E-03
   -0.8633096612E+01    0.1338316213E-01    0.1278867301E-02
   -0.8614247056E+01    0.1367545421E-01    0.2088348440E-02
   -0.8595397500E+01    0.1003634766E-01    0.2969346547E-02
   -0.8576547944E+01    0.8815769144E-02    0.3838904590E-02
   -0.8557698388E+01    0.4013051495E-02    0.4761789068E-02
   -0.8538848832E+01    0.1485254702E-02    0.5660091199E-02
   -0.8519999277E+01   -0.4215473437E-02    0.6591160412E-02
   -0.8501149721E+01   -0.7661232840E-02    0.7481532045E-02
   -0.8482300165E+01   -0.1381333354E-01    0.8382097218E-02
   -0.8463450609E+01   -0.1762589366E-01    0.9223437193E-02
   -0.8444601053E+01   -0.2363674277E-01    0.1005091242E-01
   -0.8425751497E+01   -0.2714919218E-01    0.1079893255E-01
   -0.8406901941E+01   -0.3233848356E-01    0.1150824093E-01
   -0.8388052385E+01   -0.3483598555E-01    0.1211701472E-01
   -0.8369202829E+01   -0.3851294381E-01    0.1266228830E-01
   -0.8350353273E+01   -0.3931626139E-01    0.1308607769E-01
   -0.8331503717E+01   -0.4086835201E-01    0.1342261202E-01
   -0.8312654161E+01   -0.3942428310E-01    0.1361792428E-01
   -0.8293804605E+01   -0.3840750957E-01    0.1370433187E-01
   -0.8274955050E+01   -0.3437538891E-01    0.1363214217E-01
   -0.8256105494E+01   -0.3059473669E-01    0.1343263249E-01
   -0.8237255938E+01   -0.2391725136E-01    0.1306069189E-01
   -0.8218406382E+01   -0.1748560541E-01    0.1254739054E-01
   -0.8199556826E+01   -0.8432675214E-02    0.1185252519E-01
   -0.8180707270E+01    0.2021990840E-03    0.1100773209E-01
   -0.8161857714E+01    0.1102568729E-01    0.9978027694E-02
   -0.8143008158E+01    0.2109372047E-01    0.8796304101E-02
   -0.8124158602E+01    0.3278203157E-01    0.7433062203E-02
   -0.8105309046E+01    0.4324645827E-01    0.5923030461E-02
   -0.8086459490E+01    0.5466998658E-01    0.4242378864E-02
   -0.8067609934E+01    0.6432432343E-01    0.2428117567E-02
   -0.8048760378E+01    0.7424499784E-01    0.4621587831E-03
   -0.8029910823E+01    0.8184414898E-01   -0.1615920270E-02
   -0.8011061267E+01    0.8905927797E-01   -0.3818531977E-02
   -0.7992211711E+01    0.9347217527E-01   -0.6103428755E-02
   -0.7973362155E+01    0.9697178097E-01   -0.8477578567E-02
   -0.7954512599E+01    0.9733857442E-01   -0.1089615992E-01
   -0.7935663043E+01    0.9645761858E-01   -0.1336110998E-01
   -0.7916813487E+01    0.9233169506E-01   -0.1582534146E-01
   -0.7897963931E+01    0.8687691388E-01   -0.1828636829E-01
   -0.7879114375E+01    0.7833150653E-01   -0.2069536185E-01
