# Complex Numerical Function
# X
# Tue May 26 13:43:55 2015
   -0.7860264819E+01    0.6844579756E-01   -0.2304360556E-01
   -0.7841415263E+01    0.5655683856E-01   -0.2529164718E-01
   -0.7822565707E+01    0.4319045905E-01   -0.2741279690E-01
   -0.7803716152E+01    0.2871295836E-01   -0.2937729829E-01
   -0.7784866596E+01    0.1354615628E-01   -0.3115529593E-01
   -0.7766017040E+01   -0.1842643689E-02   -0.3271714913E-01
   -0.7747167484E+01   -0.1695272271E-01   -0.3403376148E-01
   -0.7728317928E+01   -0.3126378755E-01   -0.3507692372E-01
   -0.7709468372E+01   -0.4425125348E-01   -0.3581966674E-01
   -0.7690618816E+01   -0.5540257312E-01   -0.3623662166E-01
   -0.7671769260E+01   -0.6423415931E-01   -0.3630438327E-01
   -0.7652919704E+01   -0.7030840400E-01   -0.3600187316E-01
   -0.7634070148E+01   -0.7325026351E-01   -0.3531069858E-01
   -0.7615220592E+01   -0.7276286246E-01   -0.3421550273E-01
   -0.7596371036E+01   -0.6864156822E-01   -0.3270430241E-01
   -0.7577521480E+01   -0.6078600356E-01   -0.3076880833E-01
   -0.7558671925E+01   -0.4920949931E-01   -0.2840472395E-01
   -0.7539822369E+01   -0.3404554093E-01   -0.2561201807E-01
   -0.7520972813E+01   -0.1555083152E-01   -0.2239516699E-01
   -0.7502123257E+01    0.5895321315E-02   -0.1876336169E-01
   -0.7483273701E+01    0.2979548791E-01   -0.1473067601E-01
   -0.7464424145E+01    0.5554255129E-01   -0.1031619167E-01
   -0.7445574589E+01    0.8243205689E-01   -0.5544076481E-02
   -0.7426725033E+01    0.1096783148E+00   -0.4436122609E-03
   -0.7407875477E+01    0.1364339643E+00    0.4950830632E-02
   -0.7389025921E+01    0.1618125859E+00    0.1059987479E-01
   -0.7370176365E+01    0.1849138251E+00    0.1645927548E-01
   -0.7351326809E+01    0.2048503842E+00    0.2248012028E-01
   -0.7332477253E+01    0.2207761430E+00    0.2860908973E-01
   -0.7313627698E+01    0.2319145911E+00    0.3478877950E-01
   -0.7294778142E+01    0.2375867016E+00    0.4095808392E-01
   -0.7275928586E+01    0.2372373415E+00    0.4705264009E-01
   -0.7257079030E+01    0.2304593120E+00    0.5300533098E-01
   -0.7238229474E+01    0.2170141355E+00    0.5874684528E-01
   -0.7219379918E+01    0.1968487592E+00    0.6420629101E-01
   -0.7200530362E+01    0.1701074275E+00    0.6931185911E-01
   -0.7181680806E+01    0.1371380861E+00    0.7399153255E-01
   -0.7162831250E+01    0.9849281751E-01    0.7817383568E-01
   -0.7143981694E+01    0.5492196815E-01    0.8178861789E-01
   -0.7125132138E+01    0.7361805145E-02    0.8476786495E-01
   -0.7106282582E+01   -0.4308426229E-01    0.8704653071E-01
   -0.7087433026E+01   -0.9517066042E-01    0.8856338127E-01
   -0.7068583471E+01   -0.1475403821E+00    0.8926184314E-01
   -0.7049733915E+01   -0.1987608220E+00    0.8909084657E-01
   -0.7030884359E+01   -0.2473638715E+00    0.8800565453E-01
   -0.7012034803E+01   -0.2918892491E+00    0.8596866777E-01
   -0.6993185247E+01   -0.3309298859E+00    0.8295019603E-01
   -0.6974335691E+01   -0.3631780596E+00    0.7892918534E-01
   -0.6955486135E+01   -0.3874708739E+00    0.7389389124E-01
   -0.6936636579E+01   -0.4028336305E+00    0.6784248799E-01
   -0.6917787023E+01   -0.4085196257E+00    0.6078360380E-01
   -0.6898937467E+01   -0.4040449407E+00    0.5273677265E-01
   -0.6880087911E+01   -0.3892168754E+00    0.4373279347E-01
   -0.6861238355E+01   -0.3641548029E+00    0.3381398813E-01
   -0.6842388800E+01   -0.3293023959E+00    0.2303435030E-01
   -0.6823539244E+01   -0.2854303919E+00    0.1145957811E-01
   -0.6804689688E+01   -0.2336293164E+00   -0.8330157917E-03
   -0.6785840132E+01   -0.1752918667E+00   -0.1375472184E-01
   -0.6766990576E+01   -0.1120849701E+00   -0.2720578296E-01
   -0.6748141020E+01   -0.4591185066E-01   -0.4107587875E-01
   -0.6729291464E+01    0.2113522848E-01   -0.5524474584E-01
   -0.6710441908E+01    0.8683055555E-01   -0.6958293470E-01
   -0.6691592352E+01    0.1488775891E+00   -0.8395270156E-01
   -0.6672742796E+01    0.2049770149E+00   -0.9820903257E-01
   -0.6653893240E+01    0.2528983989E+00   -0.1122007958E+00
   -0.6635043684E+01    0.2905533878E+00   -0.1257720152E+00
   -0.6616194128E+01    0.3160682555E+00   -0.1387632584E+00
   -0.6597344573E+01    0.3278535044E+00   -0.1510131301E+00
   -0.6578495017E+01    0.3246682045E+00   -0.1623598588E+00
   -0.6559645461E+01    0.3056768031E+00   -0.1726429665E+00
   -0.6540795905E+01    0.2704962564E+00   -0.1817050047E+00
   -0.6521946349E+01    0.2192315312E+00   -0.1893933447E+00
   -0.6503096793E+01    0.1524977907E+00   -0.1955620034E+00
   -0.6484247237E+01    0.7142790638E-01   -0.2000734871E+00
   -0.6465397681E+01   -0.2233566648E-01   -0.2028006355E+00
   -0.6446548125E+01   -0.1266651758E+00   -0.2036284456E+00
   -0.6427698569E+01   -0.2389880682E+00   -0.2024558550E+00
   -0.6408849013E+01   -0.3563432367E+00   -0.1991974638E+00
   -0.6389999457E+01   -0.4754520502E+00   -0.1937851743E+00
   -0.6371149901E+01   -0.5928026865E+00   -0.1861697258E+00
   -0.6352300346E+01   -0.7047458036E+00   -0.1763221054E+00
   -0.6333450790E+01   -0.8075991354E+00   -0.1642348117E+00
   -0.6314601234E+01   -0.8977582031E+00   -0.1499229521E+00
   -0.6295751678E+01   -0.9718100075E+00   -0.1334251553E+00
   -0.6276902122E+01   -0.1026646323E+01   -0.1148042780E+00
   -0.6258052566E+01   -0.1059573067E+01   -0.9414789112E-01
   -0.6239203010E+01   -0.1068412165E+01   -0.7156852976E-01
   -0.6220353454E+01   -0.1051592407E+01   -0.4720369184E-01
   -0.6201503898E+01   -0.1008225952E+01   -0.2121557565E-01
   -0.6182654342E+01   -0.9381674434E+00    0.6209453879E-02
   -0.6163804786E+01   -0.8420530699E+00    0.3486167673E-01
   -0.6144955230E+01   -0.7213174400E+00    0.6450911121E-01
   -0.6126105675E+01   -0.5781866936E+00    0.9489889057E-01
   -0.6107256119E+01   -0.4156469634E+00    0.1257589209E+00
   -0.6088406563E+01   -0.2373880134E+00    0.1567998157E+00
   -0.6069557007E+01   -0.4772264782E-01    0.1877170989E+00
   -0.6050707451E+01    0.1485167351E+00    0.2181936655E+00
   -0.6031857895E+01    0.3461022959E+00    0.2479024842E+00
   -0.6013008339E+01    0.5395527227E+00    0.2765095263E+00
   -0.5994158783E+01    0.7232894404E+00    0.3036768974E+00
   -0.5975309227E+01    0.8918028746E+00    0.3290661502E+00
   -0.5956459671E+01    0.1039824088E+01    0.3523417497E+00
   -0.5937610115E+01    0.1162496717E+01    0.3731746615E+00
   -0.5918760559E+01    0.1255543915E+01    0.3912460313E+00
   -0.5899911003E+01    0.1315424897E+01    0.4062509195E+00
   -0.5881061448E+01    0.1339475789E+01    0.4179020552E+00
   -0.5862211892E+01    0.1326029724E+01    0.4259335697E+00
   -0.5843362336E+01    0.1274511523E+01    0.4301046701E+00
   -0.5824512780E+01    0.1185502930E+01    0.4302032110E+00
   -0.5805663224E+01    0.1060775042E+01    0.4260491232E+00
   -0.5786813668E+01    0.9032855083E+00    0.4174976556E+00
   -0.5767964112E+01    0.7171389981E+00    0.4044423900E+00
   -0.5749114556E+01    0.5075105626E+00    0.3868179858E+00
   -0.5730265000E+01    0.2805326109E+00    0.3646026148E+00
   -0.5711415444E+01    0.4314740506E-01    0.3378200480E+00
   -0.5692565888E+01   -0.1970718814E+00    0.3065413564E+00
   -0.5673716332E+01   -0.4321273851E+00    0.2708861929E+00
   -0.5654866776E+01   -0.6538248731E+00    0.2310236234E+00
   -0.5636017221E+01   -0.8540180735E+00    0.1871724799E+00
   -0.5617167665E+01   -0.1024862166E+01    0.1396012122E+00
   -0.5598318109E+01   -0.1159069009E+01    0.8862721787E-01
   -0.5579468553E+01   -0.1250156301E+01    0.3461563769E-01
   -0.5560618997E+01   -0.1292682745E+01   -0.2202239480E-01
   -0.5541769441E+01   -0.1282461346E+01   -0.8083205217E-01
   -0.5522919885E+01   -0.1216743374E+01   -0.1413176597E+00
   -0.5504070329E+01   -0.1094366039E+01   -0.2029460816E+00
   -0.5485220773E+01   -0.9158578402E+00   -0.2651506341E+00
   -0.5466371217E+01   -0.6834965290E+00   -0.3273355041E+00
   -0.5447521661E+01   -0.4013159372E+00   -0.3888806506E+00
   -0.5428672105E+01   -0.7505931636E-01   -0.4491471529E+00
   -0.5409822549E+01    0.2879216008E+00   -0.5074829712E+00
   -0.5390972994E+01    0.6788209616E+00   -0.5632290735E+00
   -0.5372123438E+01    0.1087584036E+01   -0.6157258805E+00
   -0.5353273882E+01    0.1503159125E+01   -0.6643199729E+00
   -0.5334424326E+01    0.1913790300E+01   -0.7083710015E+00
   -0.5315574770E+01    0.2307343651E+01   -0.7472587365E+00
   -0.5296725214E+01    0.2671658374E+01   -0.7803901869E+00
   -0.5277875658E+01    0.2994912927E+01   -0.8072067188E+00
   -0.5259026102E+01    0.3265995615E+01   -0.8271910983E+00
   -0.5240176546E+01    0.3474868397E+01   -0.8398743818E+00
   -0.5221326990E+01    0.3612912498E+01   -0.8448425773E+00
   -0.5202477434E+01    0.3673244466E+01   -0.8417429966E+00
   -0.5183627878E+01    0.3650991822E+01   -0.8302902213E+00
   -0.5164778323E+01    0.3543518255E+01   -0.8102716059E+00
   -0.5145928767E+01    0.3350589452E+01   -0.7815522415E+00
   -0.5127079211E+01    0.3074472170E+01   -0.7440793091E+00
   -0.5108229655E+01    0.2719960901E+01   -0.6978857544E+00
   -0.5089380099E+01    0.2294328508E+01   -0.6430932183E+00
   -0.5070530543E+01    0.1807199405E+01   -0.5799141666E+00
   -0.5051680987E+01    0.1270346183E+01   -0.5086531653E+00
   -0.5032831431E+01    0.6974129992E+00   -0.4297072578E+00
   -0.5013981875E+01    0.1035714001E+00   -0.3435654052E+00
   -0.4995132319E+01   -0.4948834248E+00   -0.2508069615E+00
   -0.4976282763E+01   -0.1080985844E+01   -0.1520991644E+00
   -0.4957433207E+01   -0.1637590403E+01   -0.4819363050E-01
   -0.4938583651E+01   -0.2147886226E+01    0.6007814346E-01
   -0.4919734096E+01   -0.2595920316E+01    0.1718102648E+00
   -0.4900884540E+01   -0.2967114045E+01    0.2860288916E+00
   -0.4882034984E+01   -0.3248756726E+01    0.4016996111E+00
   -0.4863185428E+01   -0.3430460309E+01    0.5177357056E+00
   -0.4844335872E+01   -0.3504559791E+01    0.6330072528E+00
   -0.4825486316E+01   -0.3466445095E+01    0.7463509958E+00
   -0.4806636760E+01   -0.3314811692E+01    0.8565809074E+00
   -0.4787787204E+01   -0.3051819341E+01    0.9624993640E+00
   -0.4768937648E+01   -0.2683150701E+01    0.1062908835E+01
   -0.4750088092E+01   -0.2217964397E+01    0.1156623985E+01
   -0.4731238536E+01   -0.1668740138E+01    0.1242484075E+01
   -0.4712388980E+01   -0.1051016739E+01    0.1319365550E+01
   -0.4693539424E+01   -0.3830272144E+00    0.1386194687E+01
   -0.4674689869E+01    0.3147615806E+00    0.1441960164E+01
   -0.4655840313E+01    0.1020194069E+01    0.1485725441E+01
   -0.4636990757E+01    0.1710042173E+01    0.1516640795E+01
   -0.4618141201E+01    0.2360676294E+01    0.1533954881E+01
   -0.4599291645E+01    0.2948772461E+01    0.1537025691E+01
   -0.4580442089E+01    0.3452035295E+01    0.1525330762E+01
   -0.4561592533E+01    0.3849915225E+01    0.1498476518E+01
   -0.4542742977E+01    0.4124297826E+01    0.1456206605E+01
   -0.4523893421E+01    0.4260143254E+01    0.1398409117E+01
   -0.4505043865E+01    0.4246054489E+01    0.1325122578E+01
   -0.4486194309E+01    0.4074754575E+01    0.1236540603E+01
   -0.4467344753E+01    0.3743455162E+01    0.1133015124E+01
   -0.4448495197E+01    0.3254101363E+01    0.1015058116E+01
   -0.4429645642E+01    0.2613481257E+01    0.8833417428E+00
   -0.4410796086E+01    0.1833192085E+01    0.7386968836E+00
   -0.4391946530E+01    0.9294593518E+00    0.5821099912E+00
   -0.4373096974E+01   -0.7719059102E-01    0.4147182651E+00
   -0.4354247418E+01   -0.1162399406E+01    0.2378031357E+00
   -0.4335397862E+01   -0.2298577469E+01    0.5278206967E-01
   -0.4316548306E+01   -0.3455622469E+01   -0.1388012700E+00
   -0.4297698750E+01   -0.4601737883E+01   -0.3352884625E+00
   -0.4278849194E+01   -0.5704329668E+01   -0.5349192971E+00
   -0.4259999638E+01   -0.6730956393E+01   -0.7358461876E+00
   -0.4241150082E+01   -0.7650305605E+01   -0.9361499280E+00
   -0.4222300526E+01   -0.8433167541E+01   -0.1133856671E+01
   -0.4203450971E+01   -0.9053376440E+01   -0.1326955990E+01
   -0.4184601415E+01   -0.9488689765E+01   -0.1513419881E+01
   -0.4165751859E+01   -0.9721576589E+01   -0.1691222520E+01
   -0.4146902303E+01   -0.9739888267E+01   -0.1858360621E+01
   -0.4128052747E+01   -0.9537387276E+01   -0.2012874178E+01
   -0.4109203191E+01   -0.9114113685E+01   -0.2152867412E+01
   -0.4090353635E+01   -0.8476573037E+01   -0.2276529698E+01
   -0.4071504079E+01   -0.7637734398E+01   -0.2382156262E+01
   -0.4052654523E+01   -0.6616832759E+01   -0.2468168435E+01
   -0.4033804967E+01   -0.5438975814E+01   -0.2533133231E+01
   -0.4014955411E+01   -0.4134561092E+01   -0.2575782036E+01
   -0.3996105855E+01   -0.2738515420E+01   -0.2595028189E+01
   -0.3977256299E+01   -0.1289374482E+01   -0.2589983241E+01
   -0.3958406744E+01    0.1717743384E+00   -0.2559971684E+01
   -0.3939557188E+01    0.1602457762E+01   -0.2504543960E+01
   -0.3920707632E+01    0.2960058825E+01   -0.2423487565E+01
   -0.3901858076E+01    0.4203099987E+01   -0.2316836069E+01
   -0.3883008520E+01    0.5292529290E+01   -0.2184875925E+01
   -0.3864158964E+01    0.6192970535E+01   -0.2028150896E+01
   -0.3845309408E+01    0.6873898386E+01   -0.1847464031E+01
   -0.3826459852E+01    0.7310700450E+01   -0.1643877061E+01
   -0.3807610296E+01    0.7485590754E+01   -0.1418707170E+01
   -0.3788760740E+01    0.7388342515E+01   -0.1173521102E+01
   -0.3769911184E+01    0.7016812718E+01   -0.9101265735E+00
   -0.3751061628E+01    0.6377236567E+01   -0.6305610191E+00
   -0.3732212072E+01    0.5484276276E+01   -0.3370777095E+00
   -0.3713362517E+01    0.4360815731E+01   -0.3212930390E-01
   -0.3694512961E+01    0.3037500063E+01    0.2816510578E+00
   -0.3675663405E+01    0.1552026924E+01    0.6014709992E+00
   -0.3656813849E+01   -0.5179595504E-01    0.9244023357E+00
   -0.3637964293E+01   -0.1725204837E+01    0.1247406504E+01
   -0.3619114737E+01   -0.3415816507E+01    0.1567361788E+01
   -0.3600265181E+01   -0.5069111714E+01    0.1881092114E+01
   -0.3581415625E+01   -0.6630024530E+01    0.2185397154E+01
   -0.3562566069E+01   -0.8044592294E+01    0.2477083477E+01
   -0.3543716513E+01   -0.9261617696E+01    0.2752996451E+01
   -0.3524866957E+01   -0.1023429291E+02    0.3010052582E+01
   -0.3506017401E+01   -0.1092173547E+02    0.3245271995E+01
   -0.3487167845E+01   -0.1129038695E+02    0.3455810700E+01
   -0.3468318290E+01   -0.1131522835E+02    0.3638992335E+01
   -0.3449468734E+01   -0.1098077050E+02    0.3792339030E+01
   -0.3430619178E+01   -0.1028178347E+02    0.3913601066E+01
   -0.3411769622E+01   -0.9223736126E+01    0.4000784995E+01
   -0.3392920066E+01   -0.7822924784E+01    0.4052179892E+01
   -0.3374070510E+01   -0.6106279208E+01    0.4066381423E+01
   -0.3355220954E+01   -0.4110843307E+01    0.4042313448E+01
   -0.3336371398E+01   -0.1882938030E+01    0.3979246848E+01
   -0.3317521842E+01    0.5229763427E+00    0.3876815343E+01
   -0.3298672286E+01    0.3045711690E+01    0.3735028055E+01
   -0.3279822730E+01    0.5619001485E+01    0.3554278604E+01
   -0.3260973174E+01    0.8173344241E+01    0.3335350576E+01
   -0.3242123619E+01    0.1063799000E+02    0.3079419206E+01
   -0.3223274063E+01    0.1294301335E+02    0.2788049171E+01
   -0.3204424507E+01    0.1502141231E+02    0.2463188437E+01
   -0.3185574951E+01    0.1681117042E+02    0.2107158102E+01
   -0.3166725395E+01    0.1825721855E+02    0.1722638277E+01
   -0.3147875839E+01    0.1931323494E+02    0.1312650023E+01
   -0.3129026283E+01    0.1994322508E+02    0.8805334699E+00
   -0.3110176727E+01    0.2012282842E+02    0.4299222150E+00
   -0.3091327171E+01    0.1984030603E+02   -0.3528579139E-01
   -0.3072477615E+01    0.1909717192E+02   -0.5109606794E+00
   -0.3053628059E+01    0.1790844057E+02   -0.9927761493E+00
   -0.3034778503E+01    0.1630247433E+02   -0.1476247728E+01
   -0.3015928947E+01    0.1432042619E+02   -0.1956773468E+01
   -0.2997079392E+01    0.1201528540E+02   -0.2429676726E+01
   -0.2978229836E+01    0.9450545945E+01   -0.2890250638E+01
   -0.2959380280E+01    0.6698529445E+01   -0.3333803879E+01
   -0.2940530724E+01    0.3838405515E+01   -0.3755707261E+01
   -0.2921681168E+01    0.9539626770E+00   -0.4151440735E+01
   -0.2902831612E+01   -0.1868808366E+01   -0.4516640303E+01
   -0.2883982056E+01   -0.4544250176E+01   -0.4847144389E+01
   -0.2865132500E+01   -0.6989618728E+01   -0.5139039176E+01
   -0.2846282944E+01   -0.9127631267E+01   -0.5388702423E+01
   -0.2827433388E+01   -0.1088890419E+02   -0.5592845297E+01
   -0.2808583832E+01   -0.1221420497E+02   -0.5748551754E+01
   -0.2789734276E+01   -0.1305644602E+02   -0.5853315013E+01
   -0.2770884720E+01   -0.1338235495E+02   -0.5905070696E+01
   -0.2752035165E+01   -0.1317376376E+02   -0.5902226244E+01
   -0.2733185609E+01   -0.1242847018E+02   -0.5843686214E+01
   -0.2714336053E+01   -0.1116063610E+02   -0.5728873135E+01
   -0.2695486497E+01   -0.9400701633E+01   -0.5557743620E+01
